"name","type","borough","address","city","zip","lat","lon","license_no"
"Julien Farel Restore Salon and Spa","salon","Manhattan","540 Park Ave Fl 2","New York","10065","40.76436","-73.9689","AEB-14-01869"
"Juliya Milton LLC","salon","Manhattan","533 3rd Ave","New York","10016","40.74666","-73.97742","AEB-22-01546"
"Jutaphak Walters","salon","Manhattan","90 Broad St Fl 10","New York","10004","40.70382","-74.01158","AEB-26-00816"
"JW Beauty Salon Inc","salon","Manhattan","30 E 13th St Bsmt","New York","10003","40.73473","-73.99273","AEB-21-01285"
"JZG BEAUTY SALON INC","salon","Manhattan","147 E 103rd St Frnt 1","New York","10029","40.79041","-73.94793","AEB-19-02826"
"K - BEAUTY STUDIO CORP","salon","Manhattan","38 West 32nd Street STE1310","New York","10001","40.74792","-73.98733","AEB-18-00765"
"K & CL HEAVEN SPA INC","salon","Manhattan","15 W 17TH ST 1ST FL","NEW YORK","10011","40.73862","-73.99391","AEB-25-01449"
"K Y YOUNG, INC","salon","Manhattan","1595 3rd Ave","New York","10128","40.78116","-73.95229","AEB-15-02412"
"K&K Beauty Lounge Inc","salon","Manhattan","1506 Saint Nicholas Ave","New York","10033","40.85198","-73.93179","AEB-24-01113"
"K&S Salon","salon","Manhattan","11 Gansevoort St","New York","10014","40.73941","-74.00484","AEB-17-01041"
"K&Z BARBER INC","barber","Manhattan","1650 3rd Ave Frnt 1","New York","10128","40.78279","-73.95109","BSO-20-00087"
"Kae Hitomi-Benaderet","salon","Manhattan","39 W 14th St Ste 501","New York","10011","40.7368","-73.99551","AEB-26-00025"
"KAHUNA WELLNESS","salon","Manhattan","306 5th Ave Fl 5","New York","10001","40.74676","-73.98579","AEB-24-00930"
"Kako Kitano","salon","Manhattan","42 w38th street Suite 1002","New York","10018","40.75178","-73.98466","AEB-26-00170"
"Kako Kitano","salon","Manhattan","124 W 24th St","New York","10011","40.74409","-73.99355","AEB-21-00353"
"Kalopsia LLC DBA Pretty Dapper","barber","Manhattan","695 10th Ave","New York","10036","40.76309","-73.99295","BSO-24-00025"
"Kamiya","salon","Manhattan","265 W 19th St","New York","10011","40.74271","-73.99998","AEB-25-00365"
"KANA JP NEW YORK, INC.","salon","Manhattan","250 Greene St","New York","10003","40.73057","-73.99463","AEB-23-01039"
"KANAKO SALON INC","salon","Manhattan","39 W 32nd St Rm 1503","New York","10001","40.74798","-73.98745","21KA1381721"
"Karine Kazarian Corp","salon","Manhattan","1298 Madison Ave Fl 2","New York","10128","40.78481","-73.95593","AEB-25-03257"
"Karine Kazarian Corp","salon","Manhattan","27 W 8th St Frnt 2","New York","10011","40.73287","-73.99782","AEB-15-00130"
"KARLY LIRANZO BEAUTY SALON","salon","Manhattan","221 Madison St Store B","New York","10002","40.71273","-73.98883","AEB-21-01664"
"KASHNEEK HAIR SPA","salon","Manhattan","403 Malcolm X Blvd","New York","10037","40.81109","-73.94315","21KA1359557"
"Kassandra Verduz","salon","Manhattan","265 W 37th St Rm 1903","New York","10018","40.75396","-73.99176","AEB-25-01144"
"Kastrati LLC","salon","Manhattan","64 N Moore St","New York","10013","40.72005","-74.00956","AEB-22-02107"
"KATHE HAIR","salon","Manhattan","310 W 85th St Apt 1D","New York","10024","40.78845","-73.97895","21KA1297559"
"Katie's Brows","salon","Manhattan","127 E 59th St Ste 21","New York","10022","40.76237","-73.96853","AEB-24-00735"
"KATIUSCA HAIR STYLIST LLC","salon","Manhattan","789 9th Ave","New York","10019","40.76509","-73.98777","AEB-22-00469"
"Katy Ryan Studios","salon","Manhattan","222 E34th street suite 17","ny","10016","40.74518","-73.97683","AEB-15-00519"
"Katya Young Studios LLC","salon","Manhattan","226 5th Ave Fl 3","New York","10001","40.74381","-73.98793","AEB-24-01852"
"Katysface Beauty Spa, Inc.","salon","Manhattan","98 Mott St Ste 4B","New York","10013","40.71722","-73.99752","AEB-14-02539"
"KBELLAS HAIR EXTENSIONS INC","salon","Manhattan","2566 Amsterdam Ave","New York","10040","40.85226","-73.92787","AEB-19-00933"
"kel silver nail salon llc","salon","Manhattan","754 W 181st St","New York","10033","40.85075","-73.93772","AEB-23-01379"
"KELLI HAIR SALON INC","salon","Manhattan","19 Pell St","New York","10013","40.71484","-73.99811","AEB-15-01250"
"KEN CHAN LLC","salon","Manhattan","300 E 5TH ST STORE 2","NEW YORK","10003","40.72666","-73.98868","AEB-26-00217"
"KENDRA BEAUTY SALON","salon","Manhattan","301 West 138th Street","New York","10030","40.81854","-73.94541","21KE1328949"
"Kennedi Fackrell","salon","Manhattan","124 W 24th St","New York","10011","40.74409","-73.99355","AEB-21-00430"
"Kenny Styling","salon","Manhattan","529 Amsterdam Ave","New York","10024","40.78736","-73.97525","AEB-25-00410"
"KENZA HAIR BRAIDING","salon","Manhattan","1639 Park Ave","New York","10035","40.79937","-73.94302","AEB-24-02193"
"KERATIN NYC INC","salon","Manhattan","219 E 26th St","New York","10010","40.74034","-73.98083","AEB-19-01925"
"KFNY Management Corp","salon","Manhattan","1031 2nd Ave","New York","10022","40.7576","-73.96653","AEB-23-02149"
"Kida","salon","Manhattan","369 Broome St","New York","10013","40.72011","-73.99586","AEB-14-00041"
"KIDASM,INC.","barber","Manhattan","369 Broome St","New York","10013","40.72011","-73.99586","BSO-25-00104"
"Kidville Upper West Side","salon","Manhattan","205 W 88th St","New York","10024","40.78915","-73.97443","AEB-23-00009"
"Kiehl's Since 1851","salon","Manhattan","435 Hudson St","New York","10014","40.73059","-74.00684","AEB-22-01728"
"KIM SUN YOUNG","salon","Manhattan","30 W 32ND STREET 2FL","NEW YORK","10001","40.7478","-73.98703","AEB-22-00225"
"KIMBERLY SALON III INC","salon","Manhattan","1253 st nichols ave","ny","10032","40.8439","-73.93769","AEB-15-01977"
"KindaInsane Inc.","salon","Manhattan","224 W 35th St Ste 606","New York","10001","40.75209","-73.99116","AEB-25-01083"
"KING DAVID BARBERSHOP 2 INC","barber","Manhattan","301 W 55th St","New York","10019","40.76553","-73.98409","BSO-25-00339"
"KING DAVID BARBERSHOP INC","barber","Manhattan","250 W 57th St","New York","10107","40.76642","-73.98213","BSO-21-00021"
"KING HEALTH SPA CENTER INC.","salon","Manhattan","316 W 14th St","New York","10014","40.74014","-74.00343","AEB-23-00880"
"KIWA SALON EAST","salon","Manhattan","235 W 14th St","New York","10011","40.73919","-74.00119","21KI1588524"
"Kizuna Hair LLC","salon","Manhattan","160 E 55th St","New York","10022","40.75917","-73.96901","AEB-23-01391"
"KLARA Beauty Lab","salon","Manhattan","50 E 78th St","New York","10075","40.77542","-73.9621","AEB-23-00066"
"Klout Upper Cutz","barber","Manhattan","135 E 115th St","New York","10029","40.79807","-73.94243","BSO-26-00134"
"KOLOR BAR CORP","salon","Manhattan","2490 Broadway","New York","10025","40.79249","-73.97322","AEB-14-02704"
"Kolor Boutique NYC, LLC","salon","Manhattan","485 Avenue of the Americas","New York","10011","40.73614","-73.99774","AEB-22-01386"
"KOLOR STUDIO INC.","salon","Manhattan","485 6TH AVENUE","NEW YORK","10011","40.73614","-73.99774","AEB-25-02004"
"KOLORKIT CORP","salon","Manhattan","2303 Broadway","New York","10024","40.7866","-73.97803","AEB-25-01786"
"Korres USA LTD","salon","Manhattan","80 Maiden Ln Rm 1103","New York","10038","40.70718","-74.00738","AEB-26-00963"
"Kristen Leigh Organic Skincare","salon","Manhattan","9 E 68th St Ste 2","New York","10065","40.76945","-73.96785","AEB-16-00172"
"KRP Beauty, LLC","salon","Manhattan","689 5th Ave Fl 10","New York","10022","40.76118","-73.97527","AEB-25-01585"
"KRYSTAL OH NAILS INC.","salon","Manhattan","256 W 27th St","New York","10001","40.74764","-73.99622","AEB-23-00794"
"KS DAY SPA INC.","salon","Manhattan","118 Baxter St Ste 601","New York","10013","40.71799","-73.99905","AEB-16-00351"
"Kulay Studio LLC","salon","Manhattan","174 Ludlow St","New York","10002","40.72165","-73.98755","AEB-23-00823"
"KUNIY A HAIR ARTSHOP","salon","Manhattan","116 Eldridge St Uppr Left","New York","10002","40.71826","-73.99191","AEB-23-02634"
"KUNIYA HAIR ARTSHOP","salon","Manhattan","1005 2nd Ave Apt 2","New York","10022","40.7569","-73.96705","AEB-18-01558"
"Kuon Salon","salon","Manhattan","158 E 45th St","New York","10017","40.75287","-73.97346","AEB-23-01334"
"KUR SKIN LAB","salon","Manhattan","875 3rd Ave # M-101","New York","10022","40.75739","-73.96961","AEB-14-03218"
"KURE BAZAAR USA CORP","salon","Manhattan","244 5th Ave","New York","10001","40.7445","-73.98743","AEB-22-02207"
"KV BEAUTY SALON LLC","salon","Manhattan","352 E 105th St Frnt B","New York","10029","40.78909","-73.9409","AEB-24-02070"
"KW Management NYC LLC","salon","Manhattan","11 W 20th St","New York","10011","40.74012","-73.99201","AEB-25-02743"
"KW Management NYC LLC","salon","Manhattan","12 E 44th St Fl 2","New York","10017","40.7544","-73.97903","AEB-25-02570"
"KW Management NYC LLC","salon","Manhattan","127 E 56th St Fl 3","New York","10022","40.76047","-73.97014","AEB-25-02812"
"KW Management NYC LLC","salon","Manhattan","150 Amsterdam Ave","New York","10023","40.77526","-73.98409","AEB-25-02872"
"KWINS LASH CORPORATION","salon","Manhattan","135 E 50th St","New York","10022","40.75628","-73.97184","AEB-22-01292"
"L&C NAIL INC","salon","Manhattan","1392 3RD AVE","NEW YORK","10021","40.77449","-73.95714","AEB-25-02838"
"L&H NAIL INC","salon","Manhattan","315 W 57TH ST #6","NEW YORK","10019","40.76715","-73.98386","AEB-25-01029"
"la beaute infinie","salon","Manhattan","127 E 59th St","New York","10022","40.76237","-73.96853","AEB-23-00036"
"La Fonde Boutique","salon","Manhattan","811 Madison Ave","New York","10065","40.76914","-73.96737","AEB-22-01716"
"La Fontain Nails & Spa","salon","Manhattan","103 W 26th St","New York","10001","40.74497","-73.9918","AEB-18-01141"
"La Virtu Wax Studio Inc","salon","Manhattan","224 W 4th St Ste 203","New York","10014","40.73388","-74.00286","AEB-21-00603"
"LABELLA NAIL & SPA II","salon","Manhattan","4117 Broadway","New York","10033","40.84529","-73.9387","AEB-20-00038"
"Lablosh LLC","salon","Manhattan","330 E 65th St","New York","10065","40.76386","-73.96041","AEB-20-00195"
"Lace Skin Studio, LLC","salon","Manhattan","5 W 37th St Ste 601","New York","10018","40.75072","-73.98407","AEB-21-00180"
"LADY-Q NAILS NYC INC.","salon","Manhattan","2729 Broadway","New York","10025","40.80018","-73.96817","AEB-22-00982"
"LAICALE LLC","salon","Manhattan","129 GRAND ST","NEW YORK","10013","40.7205","-74.00005","21LA1098010"
"LAK LOVE AND KISS NAIL SALON INC","salon","Manhattan","111 Christopher St","New York","10014","40.73324","-74.00521","AEB-22-02192"
"Lalpe Hair Extensions Salon Corp","salon","Manhattan","5008 Broadway","New York","10034","40.86887","-73.91763","AEB-23-02299"
"lam12twenty llc","salon","Manhattan","55 E 73rd St","New York","10021","40.77206","-73.96396","AEB-25-02760"
"LAMAGICLIFE TRADING INC.","salon","Manhattan","51 University Pl","New York","10003","40.73255","-73.99398","AEB-24-00864"
"L'AMOUR LASH INC","salon","Manhattan","39 W 32nd St Rm 302A","New York","10001","40.74798","-73.98745","AEB-19-02257"
"LANDY FASHION NAIL SPA INC","salon","Manhattan","1380 3rd Ave","New York","10075","40.77389","-73.95758","AEB-23-01040"
"Laser By Monica, LLC","salon","Manhattan","The Parlor, 160 Madison Ave","New York","10016","40.74676","-73.98369","AEB-16-00596"
"Laser Me NYC Aesthetics Inc","salon","Manhattan","65 W 36th St Fl 11","New York","10018","40.75084","-73.9863","AEB-24-02480"
"LASH BEAUTY NY INC","salon","Manhattan","336 W 37th St Rm 660","New York","10018","40.75486","-73.99391","AEB-24-01768"
"LASH BOUTIQUE NOLITA INC","salon","Manhattan","135 Grand St Fl 2","New York","10013","40.72032","-73.99969","AEB-24-01874"
"LASH EVE LLC","salon","Manhattan","211 E 43rd St Ste 720","New York","10017","40.75114","-73.97323","AEB-25-00125"
"Lash Forever Eyelash Extensions","salon","Manhattan","521 Madison Ave # 5FL","New York","10022","40.76003","-73.97401","AEB-23-01711"
"Lash Forever Eyelash Extentions","salon","Manhattan","940 3rd Ave Fl 3","New York","10022","40.75986","-73.96781","AEB-15-00240"
"LASH H STUDIO","salon","Manhattan","303 5th Ave Rm 716","New York","10016","40.74668","-73.98585","AEB-24-00067"
"Lash Love","salon","Manhattan","130 Church St","New York","10007","40.71396","-74.0087","AEB-23-01487"
"LASH LOVE","salon","Manhattan","130 Church St","New York","10007","40.71396","-74.0087","AEB-23-01506"
"Lash Maker LLC","salon","Manhattan","38 W 32nd Street Suite 1409-1410","New York","10001","40.74792","-73.98733","AEB-26-00072"
"LASH MUSE INC.","salon","Manhattan","38 W 32nd St Ste 1105","New York","10001","40.74792","-73.98733","AEB-25-02601"
"Lash Princess 57  Inc","salon","Manhattan","57 W 57th St Ste 1203","New York","10019","40.76422","-73.97692","AEB-24-00299"
"LASH PRINCESS 57 INC","salon","Manhattan","57 W 57th St Ste 1203","New York","10019","40.76422","-73.97692","AEB-24-01987"
"LASH VIBE STUDIO LLC","salon","Manhattan","144 W 37th st 6th floor, suite 1","New York","10018","40.75262","-73.98859","AEB-26-01346"
"Lash Xtend NYC","salon","Manhattan","45 W 46th St","New York","10036","40.75679","-73.98083","AEB-22-02016"
"Lash-Bar Foula","salon","Manhattan","120 W 25th St","New York","10001","40.74457","-73.99278","AEB-22-01963"
"Lashes 5th Avenue","salon","Manhattan","254 5th Ave Fl 2","New York","10001","40.74491","-73.98713","AEB-15-00738"
"LASHESTRIBECA INC","salon","Manhattan","81 W Broadway","New York","10007","40.71512","-74.00954","AEB-19-01250"
"LASHHAUS LAB INC.","salon","Manhattan","412 8th Ave","New York","10001","40.75007","-73.99501","AEB-25-02758"
"Lashink Studio","salon","Manhattan","50 W 17th St Fl 7","New York","10011","40.73892","-73.99462","AEB-24-01583"
"LASHLOVE","salon","Manhattan","82 Fulton St","New York","10038","40.70921","-74.00573","AEB-25-00206"
"LASHOUT","salon","Manhattan","2165 2nd Ave","New York","10029","40.79404","-73.93995","AEB-18-01907"
"Lav Nailcare, INC","salon","Manhattan","353 W 48th St Ste 308","New York","10036","40.76187","-73.98899","AEB-21-00459"
"Lavan hairstyle LLC.","salon","Manhattan","255 E 33rd St","New York","10016","40.74425","-73.97671","AEB-22-02421"
"LAVAR HAIR DESIGN","salon","Manhattan","125 West 72nd Street","New York","10023","40.7778","-73.97973","21LA0284927"
"Laveli","salon","Manhattan","111 W 72ND ST","NEW YORK","10023","40.77769","-73.97946","AEB-14-01777"
"LAVENDER BODYWORK SPA INC","salon","Manhattan","230 E 29th St","New York","10016","40.74195","-73.97889","AEB-23-01816"
"LAVENDER SPA AND NAIL INC.","salon","Manhattan","389 5th Ave","New York","10016","40.74985","-73.98354","AEB-24-02709"
"Lavenvelle Spa Inc","salon","Manhattan","115 W 29th St Rm 608","New York","10001","40.747","-73.99087","AEB-14-02650"
"LAVISH HAIR STYLING LLC","salon","Manhattan","401 E 83rd Street Ground floor","New York","10028","40.77481","-73.95052","AEB-17-01826"
"Lavish NYC LLC","salon","Manhattan","315 5th Ave Rm 704B","New York","10016","40.74706","-73.98557","AEB-22-01657"
"LAZ SKINCARE INC","salon","Manhattan","32 Union Square, 912","New York","10003","40.73581","-73.98957","AEB-20-02320"
"LAZART HAIR SALON INC","barber","Manhattan","1626 1st Ave","New York","10028","40.7759","-73.9501","BSO-21-00212"
"LAZY DAZE DAY INC","salon","Manhattan","20 E Broadway Ste 302","New York","10002","40.71348","-73.9971","AEB-25-00577"
"LE BEAUTY INC","salon","Manhattan","66 W 39th St Rm 202","New York","10018","40.75275","-73.98505","AEB-23-02312"
"LE BON SKIN LAB LLC","salon","Manhattan","787 Lexington Ave # 2FL","New York","10065","40.76367","-73.96713","AEB-16-02476"
"Le Boudoir Skin Studio","salon","Manhattan","130 W 57th St Apt 2E","New York","10019","40.76489","-73.97851","AEB-24-01789"
"LE CREME NAIL SPA LLC","salon","Manhattan","4761 Broadway","New York","10034","40.86559","-73.92709","AEB-22-01313"
"Le Daje Wellness Studio Inc","salon","Manhattan","347 5th Ave Rm 1308","New York","10016","40.74808","-73.98482","AEB-23-00464"
"LE HAIRCUT TALENT LTD","salon","Manhattan","662 W 184th St Apt .33","New York","10033","40.85194","-73.93446","21LE0327202"
"Le Nailtique Noire Inc","salon","Manhattan","477 W. 142nd St","New York","10031","40.82323","-73.94881","AEB-19-00075"
"LE NOBLE STUDIOS","salon","Manhattan","192 Orchard St","New York","10002","40.7222","-73.98814","AEB-21-01336"
"LE SALON","barber","Manhattan","310 E 44th St","New York","10017","40.75083","-73.97058","BSO-16-00359"
"LE SOLEIL NAIL SPA INC","salon","Manhattan","480 W Broadway","New York","10012","40.72671","-74.00011","AEB-22-00398"
"LEADER BARBER SHOP LLC","barber","Manhattan","250 E 39th St","New York","10016","40.74804","-73.97385","BSO-20-00398"
"Leahsskincare","salon","Manhattan","119 W 57th St Ste 712","New York","10019","40.76476","-73.9782","AEB-23-02235"
"LEE REN HAIR SALON INC","salon","Manhattan","104 FORSYTH ST","NEW YORK","10002","40.71846","-73.99282","21LE1443752"
"LEE REN I BEAUTY SALON INC.","salon","Manhattan","104 Forsyth St","New York","10002","40.71846","-73.99282","AEB-26-00169"
"LEE REN II HAIR SALON INC.","salon","Manhattan","304 Broome St","New York","10002","40.71879","-73.99243","AEB-25-03060"
"Leewing Style Studio","salon","Manhattan","113 E 13th St Apt 4B","New York","10003","40.73327","-73.98927","AEB-23-01994"
"LEGACY BARBER SALON CORP.","barber","Manhattan","1320 Saint Nicholas Ave","New York","10033","40.84621","-73.93601","BSO-26-00031"
"Legacy Skin Concepts LLC","salon","Manhattan","1133 Broadway Ste 1018","New York","10010","40.74356","-73.98905","AEB-26-00172"
"Leisure Nail & Spa","salon","Manhattan","860 10th Ave","New York","10019","40.76875","-73.98882","AEB-22-01528"
"Lellobarb LLC","barber","Manhattan","66 E 7th St","New York","10003","40.72747","-73.98689","BSO-22-00256"
"LEMON NAIL INC DBA ISSA NAIL SALON","salon","Manhattan","1262 3rd Ave # 3","New York","10021","40.77023","-73.96025","AEB-18-02413"
"LEN CS CO, LTD.","salon","Manhattan","235 W 18th St Unit Be","New York","10011","40.74174","-73.99948","AEB-23-02178"
"L'ENVIE HAIR STUDIO INC.","salon","Manhattan","520 Lexington Ave","New York","10017","40.75541","-73.97315","AEB-14-03239"
"LEO CHAU LLC","salon","Manhattan","222 E 34th St","New York","10016","40.74518","-73.97683","AEB-24-01158"
"Leonardo Rossi Salon LLC","salon","Manhattan","101 W 25th St  2nd floor","new york","10001","40.74429","-73.99212","AEB-22-01322"
"leonel i almonte guzman","barber","Manhattan","309 E Houston St","New York","10002","40.72127","-73.98341","BSO-25-00518"
"LEPOSH HAIR SALON INC","barber","Manhattan","2286 BROADWAY","NEW YORK","10018","40.78597","-73.97829","BSO-14-00025"
"LEPOSH HAIR SALON INC","salon","Manhattan","2286 BROADWAY","NEW YORK","10018","40.78597","-73.97829","AEB-14-00181"
